passenger_id,real_start_date,real_start_time,start_time,end_time,OD_id,start_ver,end_ver,orginal_start_ver,orginal_end_ver,original_distance,final_distance,matching_or,shared_distance,detour,gap,matching_id,matching_type,matching_ver,
287,2017-07-01,2017-07-01 00:13,13.0,26.4,1886,84,379,84,341,3704.60,3704.60,1,2798.55,0.00,906.05,314,1,84,
131,2017-07-01,2017-07-01 00:05,5.0,26.4,6079,123,385,301,385,4969.28,4969.28,1,4969.28,0.00,0.00,172,1,123,
419,2017-07-01,2017-07-01 00:20,20.0,26.5,9929,274,164,281,164,1240.88,1240.88,0,,,,,,,
357,2017-07-01,2017-07-01 00:17,17.0,26.6,22504,492,613,492,613,2527.91,2527.91,1,2527.91,0.00,0.00,372,1,492,
376,2017-07-01,2017-07-01 00:18,18.0,26.6,22504,492,613,492,613,2527.91,2527.91,1,2527.91,0.00,0.00,381,1,492,
372,2017-07-01,2017-07-01 00:18,18.0,26.6,22504,492,613,492,613,2527.91,2527.91,1,2527.91,0.00,0.00,357,0,492,
381,2017-07-01,2017-07-01 00:18,18.0,26.6,22504,492,613,492,613,2527.91,2527.91,1,2527.91,0.00,0.00,376,0,492,
202,2017-07-01,2017-07-01 00:08,8.0,26.8,3929,16,638,134,638,3134.13,4387.82,1,2414.25,1253.69,626.85,330,2,672,
391,2017-07-01,2017-07-01 00:19,19.0,26.8,153,473,48,349,41,2162.83,2162.83,1,2162.83,0.00,0.00,400,1,473,
219,2017-07-01,2017-07-01 00:09,9.0,26.9,2745,302,3,73,3,2722.96,3948.85,1,1898.70,1225.89,612.94,350,2,325,
350,2017-07-01,2017-07-01 00:17,17.0,26.9,810,313,3,583,3,1898.70,1898.70,1,1898.70,0.00,612.94,219,0,313,
186,2017-07-01,2017-07-01 00:08,8.0,26.9,20228,2,508,39,508,5202.55,5202.55,0,,,,,,,
82,2017-07-01,2017-07-01 00:03,3.0,27.0,2640,394,335,394,335,5250.05,5250.05,0,,,,,,,
373,2017-07-01,2017-07-01 00:18,18.0,27.0,2792,11,77,11,526,1431.78,1431.78,1,1431.78,0.00,1217.39,272,0,11,
387,2017-07-01,2017-07-01 00:19,19.0,27.1,666,131,224,144,216,2287.79,2287.79,1,1744.59,0.00,543.20,438,1,131,
335,2017-07-01,2017-07-01 00:15,15.0,27.1,2589,9,479,225,479,2794.55,2794.55,1,2794.55,0.00,0.00,364,1,9,
127,2017-07-01,2017-07-01 00:05,5.0,27.1,1636,348,16,348,16,6856.57,7265.71,1,2697.18,409.14,0.00,28,0,348,
254,2017-07-01,2017-07-01 00:11,11.0,27.3,3552,529,77,529,526,4725.19,4725.19,1,4725.19,0.00,693.98,245,0,529,
79,2017-07-01,2017-07-01 00:03,3.0,27.4,9188,1,145,1,145,5719.06,5719.06,1,5719.06,0.00,708.72,17,0,1,
459,2017-07-01,2017-07-01 00:22,22.0,27.5,2783,9,535,213,535,1323.74,1323.74,1,1323.74,0.00,665.23,385,0,9,
162,2017-07-01,2017-07-01 00:07,7.0,27.6,825,353,314,353,325,5868.57,6318.15,1,2303.97,449.58,0.00,217,1,353,
26,2017-07-01,2017-07-01 00:01,1.0,27.7,8228,663,20,663,20,7602.43,7602.43,1,7602.43,0.00,0.00,74,1,663,
74,2017-07-01,2017-07-01 00:03,3.0,27.7,8228,663,20,663,20,7602.43,7602.43,1,7602.43,0.00,0.00,26,0,663,
90,2017-07-01,2017-07-01 00:04,4.0,27.8,30149,409,682,409,682,5953.20,6634.43,1,4472.67,681.23,648.63,270,2,397,
420,2017-07-01,2017-07-01 00:20,20.0,27.8,22828,482,230,417,211,1138.71,1138.71,0,,,,,,,
282,2017-07-01,2017-07-01 00:13,13.0,27.9,3486,522,145,519,545,2857.99,3197.91,1,1679.65,339.92,580.35,397,2,663,
230,2017-07-01,2017-07-01 00:10,10.0,27.9,7881,171,348,171,348,4698.36,4698.36,0,,,,,,,
426,2017-07-01,2017-07-01 00:20,20.0,28.1,172,9,582,9,649,1504.71,1504.71,1,542.79,0.00,655.83,294,0,9,
165,2017-07-01,2017-07-01 00:07,7.0,28.2,2247,663,311,672,120,4267.44,5235.35,1,3087.34,967.91,434.04,81,0,663,
207,2017-07-01,2017-07-01 00:09,9.0,28.3,3197,311,475,311,475,5417.46,5417.46,1,5417.46,0.00,0.00,215,1,311,
275,2017-07-01,2017-07-01 00:12,12.0,28.4,2141,311,479,435,315,3449.47,3927.49,1,1238.00,478.02,0.00,291,1,311,
98,2017-07-01,2017-07-01 00:04,4.0,28.4,4607,16,393,147,393,6147.03,6679.17,1,3012.75,532.14,0.00,35,0,16,
361,2017-07-01,2017-07-01 00:17,17.0,28.4,3702,471,230,580,211,2736.24,2736.24,1,1677.59,0.00,515.19,157,0,471,
9,2017-07-01,2017-07-01 00:00,0.0,28.4,2738,708,27,631,710,7928.20,7968.20,1,4185.33,40.00,20.00,277,2,128,
277,2017-07-01,2017-07-01 00:12,12.0,28.4,337,145,27,145,282,4185.33,4185.33,1,4185.33,0.00,20.00,9,0,145,
298,2017-07-01,2017-07-01 00:13,13.0,28.5,7158,158,532,158,142,3745.91,3745.91,1,2595.22,0.00,766.16,366,2,687,
274,2017-07-01,2017-07-01 00:12,12.0,28.5,8171,383,532,383,132,4499.64,4499.64,0,,,,,,,
345,2017-07-01,2017-07-01 00:16,16.0,28.5,958,107,394,248,394,2006.64,2006.64,0,,,,,,,
525,2017-07-01,2017-07-01 00:25,25.0,28.6,1192,224,522,224,665,796.90,796.90,1,796.90,0.00,0.00,548,1,224,
15,2017-07-01,2017-07-01 00:00,0.0,28.6,20456,50,614,50,617,6210.89,7048.47,1,4016.22,837.58,314.54,92,2,357,
169,2017-07-01,2017-07-01 00:07,7.0,28.6,3198,313,114,583,323,5005.04,6317.03,1,3735.89,1311.99,0.00,168,0,313,
178,2017-07-01,2017-07-01 00:07,7.0,28.7,8742,307,6,306,198,5608.32,5608.32,0,,,,,,,
129,2017-07-01,2017-07-01 00:05,5.0,28.7,686,640,27,641,282,6085.94,6125.94,1,1940.62,40.00,863.98,2,0,640,
255,2017-07-01,2017-07-01 00:11,11.0,28.7,1644,414,105,414,109,3865.08,3865.08,0,,,,,,,
353,2017-07-01,2017-07-01 00:17,17.0,29.1,9148,562,663,562,663,2677.49,2677.49,1,2677.49,0.00,822.93,260,0,562,
566,2017-07-01,2017-07-01 00:27,27.0,29.1,4752,479,313,315,313,548.80,548.80,1,548.80,0.00,0.00,559,0,479,
229,2017-07-01,2017-07-01 00:10,10.0,29.1,4273,311,114,311,119,2710.32,3788.99,1,566.39,1078.67,452.13,69,0,311,
354,2017-07-01,2017-07-01 00:17,17.0,29.2,243,582,331,327,331,3855.16,3855.16,1,3855.16,0.00,0.00,355,1,582,
51,2017-07-01,2017-07-01 00:02,2.0,29.2,11406,114,558,317,558,6486.95,6855.49,1,2258.44,368.54,709.95,253,2,9,
84,2017-07-01,2017-07-01 00:03,3.0,29.2,13610,638,624,638,625,6371.92,6371.92,0,,,,,,,
368,2017-07-01,2017-07-01 00:17,17.0,29.3,32,335,314,485,325,2670.67,2670.67,1,2670.67,0.00,314.61,153,0,335,
176,2017-07-01,2017-07-01 00:07,7.0,29.3,384,27,250,27,491,6615.95,7162.48,1,3469.67,546.53,0.00,116,0,27,
226,2017-07-01,2017-07-01 00:10,10.0,29.3,817,107,16,107,16,4420.91,4420.91,1,2438.84,0.00,20.00,407,2,93,
285,2017-07-01,2017-07-01 00:13,13.0,29.4,4116,280,141,350,135,3086.74,3086.74,1,3086.74,0.00,2591.15,243,0,280,
494,2017-07-01,2017-07-01 00:24,24.0,29.5,491,314,123,314,123,1090.09,1090.09,1,1090.09,0.00,644.31,451,0,314,
292,2017-07-01,2017-07-01 00:13,13.0,29.5,24976,195,543,192,543,4757.84,4757.84,1,4757.84,0.00,0.00,343,1,195,
343,2017-07-01,2017-07-01 00:16,16.0,29.5,24976,195,543,192,543,4757.84,4757.84,1,4757.84,0.00,0.00,292,0,195,
136,2017-07-01,2017-07-01 00:05,5.0,29.5,14587,138,32,138,32,6511.46,6511.46,0,,,,,,,
444,2017-07-01,2017-07-01 00:21,21.0,29.5,327,10,314,10,300,1920.65,1920.65,1,1920.65,0.00,657.44,211,0,10,
158,2017-07-01,2017-07-01 00:06,6.0,29.5,1084,609,27,259,27,7020.60,7020.60,0,,,,,,,
268,2017-07-01,2017-07-01 00:12,12.0,29.6,1496,9,532,225,132,3726.11,4302.47,1,1807.23,576.36,655.83,122,0,9,
400,2017-07-01,2017-07-01 00:19,19.0,29.8,170,473,588,581,480,2419.87,2878.79,1,2162.83,458.92,0.00,391,0,473,
311,2017-07-01,2017-07-01 00:14,14.0,29.8,4467,123,236,301,17,5143.46,5143.46,1,5143.46,0.00,0.00,256,0,123,
120,2017-07-01,2017-07-01 00:05,5.0,29.8,5105,80,6,382,6,6894.68,6894.68,0,,,,,,,
297,2017-07-01,2017-07-01 00:13,13.0,29.8,2521,638,230,638,214,3827.77,3827.77,1,3827.77,0.00,409.77,216,0,638,
213,2017-07-01,2017-07-01 00:09,9.0,29.9,12037,274,307,274,679,5390.41,5390.41,1,5390.41,0.00,556.96,201,0,274,
317,2017-07-01,2017-07-01 00:14,14.0,30.0,4503,632,558,632,146,4494.62,4494.62,1,2996.35,0.00,0.00,413,2,15,
250,2017-07-01,2017-07-01 00:11,11.0,30.0,5427,123,114,8,114,3580.24,4772.76,1,1241.40,1192.52,1323.74,323,2,9,
242,2017-07-01,2017-07-01 00:11,11.0,30.1,1745,596,379,604,379,4265.62,5308.04,1,4786.83,1042.42,521.21,257,1,596,
245,2017-07-01,2017-07-01 00:11,11.0,30.1,3095,265,80,266,80,5507.50,6061.28,1,4725.19,553.77,693.98,254,1,265,
258,2017-07-01,2017-07-01 00:11,11.0,30.1,12769,552,164,552,164,5323.73,5323.73,0,,,,,,,
259,2017-07-01,2017-07-01 00:11,11.0,30.2,5249,6,193,6,189,3587.15,4500.18,1,3091.53,913.03,692.32,154,0,6,
152,2017-07-01,2017-07-01 00:06,6.0,30.4,1794,335,638,357,638,5439.80,5439.80,1,2069.47,0.00,0.00,328,2,230,
197,2017-07-01,2017-07-01 00:08,8.0,30.4,2553,68,3,69,3,4595.13,5516.61,1,3804.47,921.48,696.46,164,0,68,
224,2017-07-01,2017-07-01 00:09,9.0,30.5,340,105,131,541,644,6017.02,6228.91,1,3431.55,211.89,0.00,190,0,105,
41,2017-07-01,2017-07-01 00:02,2.0,30.5,799,582,443,582,237,6816.04,8267.40,1,2843.91,1451.36,0.00,80,1,582,
24,2017-07-01,2017-07-01 00:01,1.0,30.7,9093,280,95,280,95,7366.76,7855.83,1,5390.41,489.07,556.96,59,1,280,
295,2017-07-01,2017-07-01 00:13,13.0,30.8,2775,9,250,9,486,4172.38,4172.38,1,2725.87,0.00,655.83,104,0,9,
552,2017-07-01,2017-07-01 00:26,26.0,30.8,3123,131,558,144,146,1141.71,1141.71,1,1141.71,0.00,0.00,472,0,131,
415,2017-07-01,2017-07-01 00:20,20.0,30.8,256,224,105,216,105,3025.67,3147.61,1,1372.62,121.94,1774.99,461,1,224,
389,2017-07-01,2017-07-01 00:19,19.0,31.1,4867,95,522,74,522,2285.30,2285.30,0,,,,,,,
57,2017-07-01,2017-07-01 00:02,2.0,31.2,2114,6,224,100,217,6754.86,7917.48,1,4830.61,1162.62,672.32,33,0,6,
405,2017-07-01,2017-07-01 00:20,20.0,31.2,219,27,532,27,531,2595.22,2595.22,1,2595.22,0.00,0.00,480,1,27,
23,2017-07-01,2017-07-01 00:01,1.0,31.2,6469,34,335,34,485,7277.84,7344.27,1,3662.77,66.43,752.99,12,0,34,
283,2017-07-01,2017-07-01 00:13,13.0,31.3,525,32,310,291,712,5392.40,5392.40,1,5392.40,0.00,0.00,322,1,32,
106,2017-07-01,2017-07-01 00:04,4.0,31.4,1794,335,638,357,638,5439.80,6140.78,1,4662.83,700.98,786.44,32,0,335,
303,2017-07-01,2017-07-01 00:14,14.0,31.4,337,145,27,145,282,4185.33,4185.33,0,,,,,,,
264,2017-07-01,2017-07-01 00:12,12.0,31.5,500,105,596,318,604,4555.76,5255.58,1,3506.87,699.82,0.00,248,0,105,
236,2017-07-01,2017-07-01 00:10,10.0,31.6,18,105,582,108,649,4936.41,5812.63,1,3238.68,876.22,0.00,222,0,105,
73,2017-07-01,2017-07-01 00:03,3.0,31.7,1691,498,314,498,653,6221.94,6873.60,1,4291.51,651.65,589.93,147,1,498,
174,2017-07-01,2017-07-01 00:07,7.0,31.9,1274,596,354,604,354,5396.71,6190.40,1,3800.69,793.69,0.00,214,1,596,
280,2017-07-01,2017-07-01 00:12,12.0,31.9,1949,582,532,327,142,5197.40,5197.40,0,,,,,,,
383,2017-07-01,2017-07-01 00:18,18.0,32.0,6599,243,164,238,164,3245.53,3245.53,0,,,,,,,
17,2017-07-01,2017-07-01 00:00,0.0,32.0,2297,6,131,6,550,6743.67,8020.39,1,5719.06,1276.71,708.72,79,1,6,
470,2017-07-01,2017-07-01 00:23,23.0,32.1,6328,6,1,6,1,708.72,2053.76,1,1392.03,1345.04,661.73,522,1,6,
410,2017-07-01,2017-07-01 00:20,20.0,32.2,93,582,105,327,106,2843.91,2843.91,1,2843.91,0.00,0.00,475,1,582,
367,2017-07-01,2017-07-01 00:17,17.0,32.2,1280,302,331,302,331,3697.43,4008.39,1,1624.51,310.96,415.74,60,0,302,
58,2017-07-01,2017-07-01 00:02,2.0,32.2,2457,473,498,581,498,8611.98,8611.98,1,8611.98,0.00,0.00,55,0,473,
370,2017-07-01,2017-07-01 00:18,18.0,32.3,1280,302,331,302,330,3697.43,4008.39,1,1624.51,310.96,415.74,175,0,302,
469,2017-07-01,2017-07-01 00:23,23.0,32.3,499,26,243,26,238,1854.33,3129.46,1,994.84,1275.13,0.00,439,0,26,
279,2017-07-01,2017-07-01 00:12,12.0,32.3,5268,443,250,240,232,4186.54,4888.98,1,4186.54,702.43,351.22,340,2,616,
355,2017-07-01,2017-07-01 00:17,17.0,32.3,123,582,380,650,329,4197.15,4890.38,1,3855.16,693.23,0.00,354,0,582,
440,2017-07-01,2017-07-01 00:21,21.0,32.3,32,335,314,356,325,2670.67,2670.67,1,2670.67,0.00,0.00,456,1,335,
313,2017-07-01,2017-07-01 00:14,14.0,32.4,5432,708,473,631,63,4456.19,4456.19,1,4456.19,0.00,485.98,240,0,708,
481,2017-07-01,2017-07-01 00:23,23.0,32.5,1817,107,334,107,334,2755.22,2755.22,1,2755.22,0.00,0.00,486,1,107,
78,2017-07-01,2017-07-01 00:03,3.0,32.6,6077,501,354,501,363,7047.92,7047.92,1,1957.00,0.00,778.16,433,2,329,
371,2017-07-01,2017-07-01 00:18,18.0,32.7,6034,502,25,502,25,3390.26,4330.38,1,902.97,940.12,1662.61,497,2,26,
251,2017-07-01,2017-07-01 00:11,11.0,32.7,962,582,498,327,530,6588.83,6588.83,1,6588.83,0.00,0.00,247,0,582,
115,2017-07-01,2017-07-01 00:05,5.0,32.7,3951,9,30,225,286,6869.31,7605.54,1,3969.56,736.23,0.00,139,1,9,
228,2017-07-01,2017-07-01 00:10,10.0,33.0,2688,26,379,26,379,5809.69,6410.22,1,994.84,600.53,0.00,144,0,26,
460,2017-07-01,2017-07-01 00:22,22.0,33.1,8994,463,674,464,674,1783.88,2284.35,1,1081.37,500.47,528.30,541,2,663,
462,2017-07-01,2017-07-01 00:22,22.0,33.1,7227,311,364,115,320,2050.76,2050.76,0,,,,,,,
315,2017-07-01,2017-07-01 00:14,14.0,33.2,975,9,443,225,240,5344.76,5344.76,0,,,,,,,
105,2017-07-01,2017-07-01 00:04,4.0,33.2,3292,640,335,640,335,7617.81,7617.81,0,,,,,,,
227,2017-07-01,2017-07-01 00:10,10.0,33.3,1740,15,314,15,314,5415.00,5415.00,1,5415.00,0.00,1231.08,145,0,15,
76,2017-07-01,2017-07-01 00:03,3.0,33.4,19108,195,353,190,351,9432.82,9432.82,1,3048.88,0.00,0.00,473,2,130,
374,2017-07-01,2017-07-01 00:18,18.0,33.4,625,32,9,291,9,4469.68,4469.68,1,4469.68,0.00,0.00,403,1,32,
208,2017-07-01,2017-07-01 00:09,9.0,33.5,4955,501,397,501,396,5285.11,5983.39,1,1358.02,698.28,1279.98,414,2,11,
119,2017-07-01,2017-07-01 00:05,5.0,33.5,2471,313,586,313,586,6996.06,7947.80,1,5654.77,951.74,644.31,39,0,313,
140,2017-07-01,2017-07-01 00:06,6.0,33.6,14968,302,605,302,605,6201.34,7321.87,1,3770.61,1120.53,0.00,135,0,302,
246,2017-07-01,2017-07-01 00:11,11.0,33.7,6578,582,22,650,22,6581.74,6581.74,0,,,,,,,
257,2017-07-01,2017-07-01 00:11,11.0,33.7,4354,605,105,605,541,5752.53,5814.31,1,4786.83,61.78,521.21,242,0,605,
215,2017-07-01,2017-07-01 00:09,9.0,33.7,1454,311,6,311,198,7102.25,7102.25,1,5417.46,-0.00,0.00,207,0,311,
290,2017-07-01,2017-07-01 00:13,13.0,33.7,6239,674,84,674,84,5605.41,5605.41,0,,,,,,,
402,2017-07-01,2017-07-01 00:20,20.0,33.8,683,313,354,583,354,3908.73,3908.73,1,3908.73,0.00,0.00,425,1,313,
417,2017-07-01,2017-07-01 00:20,20.0,33.9,4233,95,6,95,183,3699.87,3699.87,0,,,,,,,
312,2017-07-01,2017-07-01 00:14,14.0,33.9,57,314,32,325,32,3956.75,4973.12,1,1090.09,1016.37,0.00,339,1,314,
484,2017-07-01,2017-07-01 00:23,23.0,33.9,2153,123,311,301,120,2223.60,2223.60,1,2223.60,0.00,0.00,553,1,123,
179,2017-07-01,2017-07-01 00:07,7.0,34.0,6269,33,586,33,586,7410.07,7754.53,1,3235.17,344.45,0.00,192,1,33,
172,2017-07-01,2017-07-01 00:07,7.0,34.1,20203,123,261,123,256,6538.44,7291.05,1,4969.28,752.61,0.00,131,0,123,
210,2017-07-01,2017-07-01 00:09,9.0,34.2,5601,354,663,363,663,5547.88,6842.96,1,2587.06,1295.08,0.00,187,0,354,
363,2017-07-01,2017-07-01 00:17,17.0,34.2,4353,123,77,123,526,3150.28,4594.71,1,3150.28,1444.44,709.95,436,2,9,
235,2017-07-01,2017-07-01 00:10,10.0,34.2,5,27,380,27,338,5271.57,6461.21,1,1301.45,1189.64,0.00,75,0,27,
478,2017-07-01,2017-07-01 00:23,23.0,34.3,5003,130,170,130,170,2758.51,2758.51,1,2758.51,0.00,754.84,338,0,130,
418,2017-07-01,2017-07-01 00:20,20.0,34.4,1952,56,380,56,378,3675.18,3675.18,1,3675.18,0.00,0.00,412,0,56,
411,2017-07-01,2017-07-01 00:20,20.0,34.4,244,380,224,378,217,2903.16,2903.16,1,2903.16,0.00,1035.22,392,0,380,
441,2017-07-01,2017-07-01 00:21,21.0,34.4,2547,674,9,676,9,2965.89,2965.89,1,2965.89,0.00,0.00,517,1,674,
517,2017-07-01,2017-07-01 00:24,24.0,34.4,2547,674,9,676,9,2965.89,2965.89,1,2965.89,0.00,0.00,441,0,674,
477,2017-07-01,2017-07-01 00:23,23.0,34.4,4134,393,404,233,384,2387.54,2716.76,1,1558.71,329.21,1158.04,532,1,393,
198,2017-07-01,2017-07-01 00:08,8.0,34.4,6648,5,582,177,650,6719.57,6719.57,1,643.37,-0.00,335.03,351,2,69,
380,2017-07-01,2017-07-01 00:18,18.0,34.6,8052,68,195,69,195,3783.31,3783.31,0,,,,,,,
487,2017-07-01,2017-07-01 00:23,23.0,34.8,2069,32,479,461,479,3651.78,3651.78,1,3651.78,0.00,0.00,424,0,32,
642,2017-07-01,2017-07-01 00:31,31.0,34.9,4493,295,638,298,680,968.07,968.07,1,968.07,0.00,0.00,634,0,295,
262,2017-07-01,2017-07-01 00:12,12.0,35.0,2577,588,353,651,353,6557.57,6557.57,1,3727.03,0.00,197.90,166,0,588,
529,2017-07-01,2017-07-01 00:25,25.0,35.1,4161,50,334,50,334,1133.62,1567.62,1,1133.62,434.00,217.00,601,2,357,
416,2017-07-01,2017-07-01 00:20,20.0,35.1,2905,348,302,348,96,4570.81,4570.81,1,3571.81,-0.00,999.00,435,1,348,
502,2017-07-01,2017-07-01 00:24,24.0,35.2,2925,517,314,516,314,1711.18,2576.31,1,1920.65,865.13,655.67,560,1,517,
560,2017-07-01,2017-07-01 00:27,27.0,35.2,327,10,314,215,314,1920.65,1920.65,1,1920.65,0.00,655.67,502,0,10,
318,2017-07-01,2017-07-01 00:15,15.0,35.3,1861,313,532,583,532,5654.77,6139.13,1,941.74,484.36,0.00,325,1,313,
301,2017-07-01,2017-07-01 00:14,14.0,35.3,2105,230,394,230,394,5672.12,7149.65,1,2734.18,1477.53,1111.57,302,1,230,
334,2017-07-01,2017-07-01 00:15,15.0,35.3,3932,475,310,475,712,5331.33,5331.33,1,792.98,0.00,574.70,123,0,475,
450,2017-07-01,2017-07-01 00:22,22.0,35.5,2202,3,95,53,74,3298.74,3734.70,1,2731.12,435.97,1003.58,452,1,3,
243,2017-07-01,2017-07-01 00:11,11.0,35.5,14824,25,10,253,10,7393.23,7993.04,1,3086.74,599.81,2591.15,285,1,25,
270,2017-07-01,2017-07-01 00:12,12.0,35.5,618,394,27,394,220,6423.25,7354.23,1,4472.67,930.98,648.63,90,0,394,
490,2017-07-01,2017-07-01 00:23,23.0,35.6,3221,158,131,172,550,2786.78,2786.78,0,,,,,,,
180,2017-07-01,2017-07-01 00:07,7.0,35.6,6266,582,164,327,164,8549.49,8549.49,1,4469.80,-0.00,0.00,203,1,582,
16,2017-07-01,2017-07-01 00:00,0.0,35.6,8794,27,103,27,66,9589.59,11066.77,1,5559.14,1477.18,0.00,40,1,27,
568,2017-07-01,2017-07-01 00:27,27.0,35.6,560,224,230,224,214,2317.77,2317.77,1,1198.61,-0.00,1119.16,588,1,224,
322,2017-07-01,2017-07-01 00:15,15.0,35.7,14171,32,482,291,417,5926.07,6361.49,1,5392.40,435.42,0.00,283,0,32,
524,2017-07-01,2017-07-01 00:25,25.0,35.8,19,473,582,478,582,2665.55,2665.55,1,2665.55,0.00,0.00,539,1,473,
167,2017-07-01,2017-07-01 00:07,7.0,35.8,3747,32,236,461,17,7080.68,8417.44,1,1557.75,1336.76,668.38,554,2,133,
388,2017-07-01,2017-07-01 00:19,19.0,35.9,149,311,380,311,329,4219.21,4219.21,1,4219.21,0.00,0.00,455,1,311,
455,2017-07-01,2017-07-01 00:22,22.0,35.9,149,311,380,120,329,4219.21,4219.21,1,4219.21,0.00,0.00,388,0,311,
216,2017-07-01,2017-07-01 00:09,9.0,36.0,5045,638,335,636,335,5439.80,6259.33,1,3827.77,819.53,409.77,297,2,680,
223,2017-07-01,2017-07-01 00:09,9.0,36.0,2586,529,380,279,329,5586.63,7072.94,1,3304.62,1486.31,693.98,160,0,529,
446,2017-07-01,2017-07-01 00:21,21.0,36.1,508,588,310,651,113,2604.44,3032.00,1,2604.44,427.56,213.78,535,2,325,
344,2017-07-01,2017-07-01 00:16,16.0,36.1,625,32,9,291,9,4469.68,5791.76,1,3013.44,1322.08,0.00,342,0,32,
572,2017-07-01,2017-07-01 00:27,27.0,36.1,74,314,310,314,113,2170.22,2170.22,1,2170.22,0.00,644.31,556,0,314,
482,2017-07-01,2017-07-01 00:23,23.0,36.1,2004,295,123,295,123,3034.87,3034.87,1,3034.87,0.00,780.33,434,0,295,
341,2017-07-01,2017-07-01 00:16,16.0,36.2,186,331,582,331,582,4258.34,5587.84,1,4552.62,1329.50,1035.22,352,1,331,
518,2017-07-01,2017-07-01 00:25,25.0,36.2,4734,295,471,295,471,2339.64,2339.64,1,2339.64,0.00,0.00,575,1,295,
300,2017-07-01,2017-07-01 00:14,14.0,36.3,1452,27,117,27,117,6650.76,7148.74,1,1301.45,497.99,0.00,316,1,27,
338,2017-07-01,2017-07-01 00:15,15.0,36.4,3280,663,158,663,158,3973.08,5428.56,1,2758.51,1455.47,754.84,478,2,644,
513,2017-07-01,2017-07-01 00:24,24.0,36.5,5407,95,311,95,311,3515.77,3515.77,1,3515.77,0.00,0.00,464,0,95,
289,2017-07-01,2017-07-01 00:13,13.0,36.6,6816,479,114,315,114,5553.84,5582.23,1,994.53,28.39,272.69,143,0,479,
499,2017-07-01,2017-07-01 00:24,24.0,36.7,7952,668,302,668,697,2733.46,2733.46,1,2733.46,0.00,552.78,395,0,668,
173,2017-07-01,2017-07-01 00:07,7.0,36.8,13033,624,16,624,16,8645.69,8645.69,0,,,,,,,
304,2017-07-01,2017-07-01 00:14,14.0,36.8,2450,479,331,47,331,5091.96,5901.37,1,1655.14,809.41,548.80,360,1,479,
611,2017-07-01,2017-07-01 00:30,30.0,36.8,564,379,380,381,329,1170.86,1170.86,0,,,,,,,
548,2017-07-01,2017-07-01 00:26,26.0,36.9,560,224,230,216,211,2317.77,3180.09,1,796.90,862.32,0.00,525,0,224,
437,2017-07-01,2017-07-01 00:21,21.0,36.9,4363,171,158,171,158,4938.21,4938.21,0,,,,,,,
457,2017-07-01,2017-07-01 00:22,22.0,36.9,17224,4,385,255,400,2973.71,2973.71,0,,,,,,,
541,2017-07-01,2017-07-01 00:26,26.0,37.1,2971,307,16,679,16,2337.02,2337.02,1,1081.37,0.00,528.30,460,0,307,
463,2017-07-01,2017-07-01 00:22,22.0,37.1,315,473,123,473,104,3458.22,3546.93,1,2822.24,88.71,724.69,509,1,473,
456,2017-07-01,2017-07-01 00:22,22.0,37.2,592,335,471,335,580,4348.27,4348.27,1,2670.67,0.00,0.00,440,0,335,
538,2017-07-01,2017-07-01 00:26,26.0,37.3,350,380,10,380,215,2392.09,3376.63,1,2341.41,984.54,1035.22,563,1,380,
638,2017-07-01,2017-07-01 00:31,31.0,37.3,1174,471,314,471,325,1677.59,1677.59,1,1677.59,0.00,229.23,393,0,471,
356,2017-07-01,2017-07-01 00:17,17.0,37.3,7693,397,121,396,121,4166.85,4166.85,1,3610.55,0.00,109.21,432,2,407,
414,2017-07-01,2017-07-01 00:20,20.0,37.4,3201,107,398,107,386,1661.47,2561.67,1,1358.02,900.20,1279.98,208,0,107,
394,2017-07-01,2017-07-01 00:19,19.0,37.5,5160,473,29,472,29,4986.36,4986.36,0,,,,,,,
346,2017-07-01,2017-07-01 00:16,16.0,37.5,2562,380,95,380,95,4423.23,5753.46,1,2696.26,1330.23,997.12,547,2,92,
153,2017-07-01,2017-07-01 00:06,6.0,37.5,4040,328,473,328,349,7136.38,7765.61,1,2670.67,629.23,314.61,368,2,485,
266,2017-07-01,2017-07-01 00:12,12.0,37.6,5157,3,498,3,498,6781.37,6781.37,1,589.93,0.00,801.50,646,2,532,
149,2017-07-01,2017-07-01 00:06,6.0,37.6,7651,80,204,343,204,8725.39,9456.16,1,3728.06,730.77,602.31,96,0,80,
332,2017-07-01,2017-07-01 00:15,15.0,37.6,1619,335,463,356,463,5308.97,5308.97,1,2670.67,0.00,0.00,349,1,335,
471,2017-07-01,2017-07-01 00:23,23.0,37.7,4105,586,280,598,280,3090.55,3090.55,1,2315.69,0.00,0.00,604,2,443,
526,2017-07-01,2017-07-01 00:25,25.0,37.7,545,380,230,380,211,3590.70,3590.70,1,3590.70,0.00,0.00,447,0,380,
476,2017-07-01,2017-07-01 00:23,23.0,37.8,11063,522,552,665,553,2877.59,2877.59,0,,,,,,,
542,2017-07-01,2017-07-01 00:26,26.0,37.8,3671,32,30,461,286,2636.94,2636.94,1,1442.53,0.00,0.00,676,2,31,
428,2017-07-01,2017-07-01 00:21,21.0,38.0,3034,614,105,614,318,4009.35,4009.35,0,,,,,,,
443,2017-07-01,2017-07-01 00:21,21.0,38.1,13076,543,708,543,708,4303.68,4303.68,0,,,,,,,
272,2017-07-01,2017-07-01 00:12,12.0,38.3,11089,404,302,384,96,5585.58,6627.72,1,1431.78,1042.15,1217.39,373,2,234,
